GeneID	GSM5686692	GSM5686693	GSM5686694	GSM5686695
107986961	0	0	0	0
107986962	0	0	0	0
79977	0	0	0	0
83988	1	3	1	1
107986963	0	0	0	0
104054148	0	0	0	0
100847001	0	0	0	0
50484	1416	1709	1468	1251
101927221	12	19	13	14
51366	5815	6584	5440	5507
105375683	120	147	136	134
107986898	0	1	0	0
105375684	0	0	0	0
4956	0	0	0	0
7071	1281	1643	1313	988
101927245	0	1	0	5
105375686	0	0	0	0
105375685	0	0	0	0
401472	53	73	60	48
51582	6186	7661	5881	5281
100506753	10	17	10	18
528	4292	4904	3091	3195
379034	0	0	0	0
157556	0	0	0	0
79870	2	1	4	0
100422992	0	0	0	0
100499183	2	0	3	0
105369147	101	121	76	50
8323	2595	3163	2466	2224
109623480	3	5	2	3
115908	66	91	65	65
81034	1331	1905	1354	1220
25879	1903	2423	1644	1737
105375690	107	159	141	93
9699	398	492	425	373
105375689	0	0	0	1
107984007	3	7	2	5
105375688	2	1	1	3
107986899	0	0	0	0
81501	2	1	0	0
1807	0	2	1	2
105375692	0	0	0	0
105375691	0	0	0	0
693127	2	0	0	0
29967	3233	4053	2778	2618
105375694	0	1	0	0
105375693	0	0	0	0
105375695	0	0	0	0
101927392	2	0	0	2
23414	557	621	526	510
105375696	0	1	0	1
102723356	2	2	0	4
55074	1267	1625	1212	1236
105375700	1	4	5	7
137735	0	0	0	0
105375701	0	0	0	0
284	19	19	13	22
105375703	0	0	0	0
340419	1	2	13	4
3646	8123	10224	7678	6915
105375704	2	3	6	1
9694	1189	1350	1026	1012
157753	23	41	22	16
102723368	0	0	0	0
101927413	0	0	0	0
107984017	0	0	0	0
7201	0	0	0	0
84955	1753	2312	1630	1591
56943	2158	2970	2322	1883
93035	1	2	0	0
9166	567	741	558	495
55638	20	38	35	30
100132813	0	0	1	2
27012	0	0	0	0
101927459	0	0	0	0
101927487	0	0	0	0
107986965	0	0	0	0
105375705	0	0	0	0
107986964	0	0	0	0
105375706	0	0	0	0
105375707	0	0	0	0
114788	4	7	8	3
100302225	0	0	0	0
107986966	0	0	0	0
105375709	0	0	0	0
105375710	0	0	0	0
107986901	0	0	0	0
7227	645	753	626	629
107986968	0	0	0	0
107986902	0	0	0	0
107986903	0	0	0	0
100859921	3	4	1	2
102723447	0	0	0	0
105375711	0	0	0	0
105375712	0	0	0	0
8667	5481	6892	5196	4783
105375713	5	6	7	5
84294	550	706	555	541
112268030	2	3	3	3
5885	9345	11358	9313	8656
644660	100	118	90	100
100500914	20	19	18	23
441376	1	2	5	1
105375715	0	0	0	0
169026	0	0	0	0
105375716	0	0	0	0
107986969	0	0	0	1
105375719	0	0	1	0
105375717	0	0	0	0
90390	317	409	282	233
105375721	35	35	25	37
107986970	6	6	6	9
2131	7904	10304	7815	7042
109623457	3	1	1	3
401474	704	830	663	606
105375724	22	23	24	24
552860	4	3	0	0
105375723	0	0	0	0
4982	1070	1353	1209	1073
10584	5	4	1	1
101927513	0	0	0	0
105375725	0	0	0	0
114569	47	49	44	38
105375726	6	3	4	2
102466162	0	0	0	0
4856	1388	1928	1299	1058
5168	61	68	53	43
105375727	0	0	0	0
6873	2061	2361	1914	1824
105375728	135	167	123	116
79075	758	966	716	711
64798	66	91	66	68
105375730	0	0	2	0
7373	68	97	70	58
28998	1102	1697	1185	980
27085	1041	1162	882	830
6641	838	1026	779	629
101927543	1	0	1	0
107986874	3	4	0	4
105375731	0	0	0	0
107986971	0	0	0	0
3037	876	1114	944	945
594842	49	59	50	52
105375732	0	0	0	0
105375733	0	0	0	0
105375734	0	1	0	1
107986972	0	0	0	0
104266958	2	0	0	2
107986904	0	2	0	0
22882	228	330	245	190
79139	2453	3477	2607	2285
93594	818	1106	860	770
100189201	0	2	0	1
84985	0	1	3	0
100131726	0	0	0	0
100616260	0	0	0	0
84933	225	304	229	196
100533106	242	308	258	216
11244	670	826	664	687
29028	7589	9130	7202	7078
100500863	4	8	5	5
693130	4	8	5	5
105375737	9	16	18	11
55093	477	593	463	428
114907	4961	6223	3424	3119
340359	9	11	7	4
105375738	0	0	0	2
312	0	1	0	1
105375739	0	0	0	0
157769	3122	3781	2907	2769
654463	0	0	0	0
439941	0	0	0	0
157376	0	0	0	0
101927588	0	2	0	0
107986973	33	27	15	19
157378	1361	1867	1410	1367
55039	339	465	358	322
101927612	45	71	44	37
11236	831	1127	834	738
83940	1277	1969	1457	1179
102466200	1	1	1	1
4715	1853	2851	2221	1616
9788	1630	1891	1326	1171
105375740	96	99	79	65
105375741	31	35	28	22
100616255	0	0	0	0
100616221	0	0	0	0
105375743	26	26	25	17
105375742	0	0	0	0
157381	8	4	7	1
137209	71	94	84	67
105375744	0	0	0	0
6713	2791	3709	2223	1760
9897	3024	3753	2547	2367
286053	673	966	686	559
10221	429	567	440	404
105375746	0	2	0	0
105375747	0	0	0	0
105375748	0	0	0	0
107986974	0	0	0	0
100130231	0	0	0	0
101927657	0	1	2	2
105375749	0	0	0	0
105375750	0	0	0	0
157638	540	671	579	473
105375751	16	29	19	20
105375753	0	0	0	0
100750225	0	0	0	0
103164619	0	0	0	0
101867536	36	50	40	31
105375752	0	0	1	0
103021165	0	1	0	0
100507056	0	2	0	0
103021164	0	0	0	0
727677	3	4	4	3
101805488	0	0	0	0
5462	0	1	0	1
105375754	0	0	0	2
100270680	1	1	2	0
4609	3534	5143	3651	3254
5820	494	662	497	436
100302185	17	21	14	17
641384	22	10	16	15
100302161	0	1	4	1
100302170	1	4	2	4
100302175	0	0	0	2
100302281	0	1	0	0
101927774	0	1	3	0
106144608	0	0	0	0
728724	0	0	0	0
137196	2	0	2	1
100500839	0	0	0	0
56169	43	58	34	40
51571	2208	2961	2117	1897
100847051	1	0	0	0
50807	10325	11449	8601	8531
100507117	9	9	6	9
29065	3	2	0	2
105375758	0	0	0	0
114	9	15	12	7
105375762	0	3	0	0
105375761	0	1	0	0
105375760	1	1	5	4
105375759	1	0	0	1
105375763	0	0	0	0
107986976	0	0	0	0
23167	3232	4051	2920	2717
729330	0	0	0	0
10086	0	0	0	0
3786	9	6	1	6
107986977	0	0	0	0
105375765	0	0	0	0
93668	0	0	0	0
23639	189	219	180	172
105375767	1	2	0	0
137835	70	72	86	58
51105	1561	1790	1446	1394
7038	5	6	1	4
105375768	0	0	0	0
6503	0	1	2	0
102466865	0	0	0	0
100302522	0	0	0	0
105375769	0	0	0	0
8840	1	2	0	1
102723635	0	0	0	0
10397	3116	3967	2941	2223
105375771	0	0	0	1
105375772	0	1	0	0
6482	1122	1412	917	844
105375773	0	0	0	0
101927798	0	0	0	0
101927822	0	0	0	0
57623	438	542	448	423
594840	29	28	22	24
102723694	121	114	90	96
407030	0	0	0	0
407033	0	0	0	0
552853	0	1	0	0
101927845	0	0	0	0
286094	0	0	0	0
101927872	69	68	55	47
10656	776	1008	773	666
107986978	0	0	0	0
107986979	0	0	0	0
105375775	0	0	0	0
107986980	0	0	0	0
107986905	0	0	0	0
101927915	0	0	0	0
105375776	0	0	0	0
401478	0	0	0	0
51059	0	0	0	0
169044	0	1	0	0
51305	0	0	0	0
105375777	0	0	0	1
83696	685	787	561	517
107986981	5	10	5	15
105375781	0	0	1	0
359809	2	7	1	3
105375779	0	0	5	3
105375782	1	1	0	0
54108	1623	2137	1782	1522
27161	4641	5025	3909	4088
107986982	11	10	7	14
5747	4002	5004	3934	3435
442893	0	0	0	0
105375783	0	0	3	0
105375784	0	0	1	0
101927963	43	56	52	36
22898	642	795	689	671
105375785	71	61	56	37
57210	453	556	398	426
105375787	7	12	12	13
731779	0	0	0	0
2843	0	1	0	0
101928037	0	0	0	0
105375790	0	0	0	3
11156	103	139	111	90
389690	0	0	0	0
107983985	0	0	0	0
105375789	0	0	0	0
105375791	0	0	0	0
100302147	0	0	0	0
100616268	0	0	0	0
105375792	0	0	0	0
619434	3	0	0	0
203062	427	542	379	362
107986983	1	0	1	0
575	4	4	1	3
23237	3	16	7	9
101928087	0	0	0	0
8629	2055	2631	2159	1953
8000	62	69	55	43
54742	4437	6537	5022	4134
100288181	1039	1532	1175	963
51337	949	1353	992	792
57152	0	0	0	0
137797	0	0	0	0
111188157	0	0	1	0
432355	0	0	0	0
66004	0	0	2	0
8581	0	0	0	0
2765	0	0	0	0
1584	0	0	0	0
1585	0	0	0	0
105375794	0	0	0	0
100133669	6	9	6	2
100128627	0	0	2	1
4061	2878	4228	3360	2384
286122	0	2	0	0
105375795	0	0	0	0
101928108	0	0	0	0
4062	0	0	0	0
107986906	0	0	0	0
338328	1	0	2	0
286128	754	972	730	715
2738	173	269	206	147
100507316	49	63	70	34
79943	406	528	384	346
116447	740	971	786	629
78998	8	9	9	8
114822	113	149	140	130
107986984	6	7	11	8
104326051	1	1	2	0
389692	9	21	17	10
23144	862	996	862	792
109623485	0	0	0	0
79792	664	922	714	604
100310756	83	107	105	73
642475	118	171	101	98
93100	1161	1791	1428	1130
1936	11604	15375	11805	10417
84948	418	631	487	432
65263	571	894	685	563
7264	1521	2138	1624	1375
105375798	11	6	13	9
9831	1118	1342	1048	954
105375799	0	0	0	1
286075	433	563	453	406
286076	5	10	7	10
100130274	0	0	0	0
101928160	3	2	2	2
225689	3	5	10	5
286077	3384	4008	3331	2776
100616318	59	78	65	65
100128338	37	47	45	36
105375800	0	0	0	1
642574	0	2	0	0
23513	9168	12427	9411	8671
100126338	133	188	136	113
22827	4446	6207	4821	3994
107986985	327	412	346	300
340371	1862	2566	1986	1968
102466748	25	33	19	22
83481	9	11	13	20
5339	42429	47161	39679	38033
724031	1	1	0	1
84875	821	1187	956	767
2907	6209	8233	5808	5193
375686	0	1	0	1
392275	1	0	0	0
26873	67	100	88	84
102465509	0	0	0	0
54512	669	1013	723	548
102465510	6	18	10	7
8733	3404	4864	3847	3158
1537	3822	6147	4868	3519
81858	1300	1894	1444	1110
84232	3917	5333	4037	3312
340390	47	34	45	29
51236	821	980	839	626
727957	2247	2823	1874	1736
23246	4272	5851	4535	4020
102465906	9	12	7	7
642658	481	624	423	352
3297	3701	4636	3595	3257
8694	586	782	650	522
102465511	27	32	20	26
83482	3	5	13	3
340393	66	84	84	58
26233	608	906	676	642
79581	2987	4231	2911	2373
101928902	0	0	0	0
203054	306	467	339	329
29894	3586	4761	3681	3256
100126351	76	100	88	75
100302196	0	1	1	1
102466749	2	1	0	2
55630	55	116	46	41
51160	778	1048	807	677
4796	1892	2447	1885	1861
100287098	254	329	260	237
102466271	1	2	1	1
50626	1150	1604	1222	1017
113218512	43	54	47	34
90990	2024	3003	2231	1795
8928	220	296	234	187
84988	1285	1795	1355	1152
101928953	414	537	410	353
2875	50	89	45	58
113655	548	766	544	468
9401	3568	4946	3727	3219
9684	1682	2181	1711	1489
441381	458	676	521	405
414919	667	976	702	667
80728	438	586	432	347
100996662	6	2	9	6
90987	372	513	370	302
107986986	10	16	22	12
105375805	8	8	2	7
80778	112	189	140	94
6132	30302	45721	35684	27436
102465978	12	30	15	13
340385	176	238	181	157
100130027	97	144	116	104
7553	607	732	573	520
28991	818	1220	824	643
58500	236	325	277	226
7564	204	229	200	155
286101	517	575	476	479
286102	95	122	82	74
286103	33	33	23	17
65265	1345	1969	1486	1325
100287596	8	11	11	5
100287171	552	768	592	563
107987041	0	0	0	0
100422831	0	0	0	0
654835	0	0	1	0
101929127	0	0	1	1
101929179	3	6	3	1
2298	6	5	4	1
55871	321	414	301	314
105375942	15	10	7	4
105375943	0	0	0	0
81704	4	8	1	1
157983	0	0	0	0
105375945	0	0	0	0
112268042	0	0	0	0
23189	742	992	636	557
105375947	2	0	0	0
107987042	18	19	15	13
105375949	0	0	0	0
1761	0	0	0	0
58524	0	0	0	0
10655	0	0	0	0
102800446	0	0	0	0
102723803	0	0	0	0
105375951	0	0	0	0
105375953	0	0	0	0
105375952	0	0	1	0
6595	1362	1761	1403	1425
107987043	3	4	3	1
105375955	0	0	0	0
101930053	3	1	3	0
105375956	0	1	0	0
101930048	2	2	4	2
401491	55	51	47	39
7436	937	1207	967	888
105375957	35	38	32	28
169522	4	6	6	4
9933	1176	1242	1066	1031
101929247	0	0	0	0
105375959	0	0	0	0
5991	223	259	222	231
101929302	4	2	3	3
105375962	0	1	0	0
169792	30	46	35	46
84850	3	0	0	2
105375964	0	0	0	0
107986989	0	2	3	3
6505	282	331	284	258
55064	20	37	41	36
403313	70	107	105	102
101929351	2	6	8	3
55664	232	335	226	192
50808	740	1024	816	694
10171	324	457	302	264
406894	0	0	0	0
3717	349	335	304	291
11172	0	0	0	0
107987044	0	1	0	0
3641	0	0	0	0
6013	4	9	3	3
6019	3	9	2	3
55848	297	355	305	288
29126	417	568	444	445
80380	190	231	210	197
57589	965	1240	940	941
79956	1187	1351	1067	911
158358	662	733	561	540
2315	16	5	18	17
100616288	6	5	5	8
26953	871	948	700	762
90865	2	8	2	4
107987046	0	2	2	4
89882	0	0	0	0
115426	2469	2932	2174	2164
2731	87	145	85	105
105375968	0	0	1	0
23081	487	515	425	421
105375969	2	0	0	1
105375970	0	0	0	0
102723994	0	0	0	0
90871	595	908	696	537
105375971	0	0	0	0
5789	0	2	0	0
101929407	0	0	0	0
105375972	0	0	0	0
101929428	0	0	0	0
102724027	0	0	0	0
105375974	0	0	0	0
105375975	0	0	0	0
101929446	0	0	0	0
105375976	0	0	0	0
7306	11	19	16	13
101929467	4	5	6	4
286343	250	409	235	197
106635615	0	0	0	0
107987047	0	0	0	0
8777	1670	1841	1529	1438
401492	0	0	0	0
105375977	0	0	0	0
101929507	0	0	0	0
100113404	0	0	0	0
4781	820	911	920	850
100009607	0	0	0	0
340481	682	894	648	641
9350	0	0	1	0
158326	0	1	3	0
105375979	0	0	0	0
105375980	0	0	0	0
389705	0	1	0	0
105375981	8	12	9	4
158219	74	88	57	84
6619	1642	2087	1615	1465
11168	4646	5649	4513	4158
107987048	0	0	0	0
203238	89	100	83	82
107987049	0	0	0	0
100129385	0	0	1	0
54796	860	983	876	852
111216284	8	13	4	11
105375983	0	0	0	0
54875	614	805	541	584
107987051	0	0	0	0
6456	9	5	3	7
105375987	0	0	0	0
92949	7	7	10	7
107986990	0	1	0	0
105369293	0	2	2	1
100422869	0	0	0	0
102724102	0	0	0	0
105375985	0	0	0	0
158297	64	97	74	57
10670	703	1061	813	708
54801	1869	2261	1717	1683
677776	5	3	3	6
123	3619	5076	4108	3260
55667	803	921	768	700
6194	14502	20560	15579	12809
340485	157	176	106	96
105375988	0	0	0	0
25769	0	0	0	0
4300	288	321	273	208
100616229	0	0	0	0
100616441	0	0	0	0
107987052	0	0	0	5
54914	1236	1505	1089	1113
101929548	1	1	1	0
574444	0	0	0	2
109616992	0	0	0	0
401494	344	466	358	330
105375989	0	0	1	1
3456	0	0	0	0
3467	0	0	2	0
3452	0	0	0	1
3441	0	0	0	0
3444	0	0	0	0
3446	0	0	0	0
3449	0	0	0	0
3451	0	0	0	0
3448	0	0	0	0
107987053	0	0	0	1
3453	0	0	0	0
3442	0	0	0	0
55958	653	836	683	694
3443	0	0	0	0
3447	0	0	0	0
3440	0	0	0	0
3445	0	0	0	0
3439	0	0	0	0
554202	110	129	80	86
338376	32	24	18	24
407035	0	0	0	0
107987026	0	0	0	0
4507	2464	3035	2334	2125
51198	1	4	8	5
1029	5481	8107	6323	4753
100048912	77	113	95	93
1030	365	555	442	360
63951	16	28	20	23
441389	0	4	1	3
107987054	0	1	0	0
105375990	0	0	0	1
107987055	0	0	0	0
105369298	0	0	0	0
101929563	0	4	1	4
1993	214	278	240	199
105375992	0	0	0	0
105375993	0	0	0	0
105375994	0	0	0	0
100129669	0	0	0	0
107987056	0	0	0	0
105375996	0	0	0	0
105375997	0	0	0	0
286319	383	748	546	414
101929582	0	0	0	0
100506422	0	0	0	0
107987027	0	0	0	0
105375999	0	0	0	0
105369289	0	0	0	0
105376000	0	1	0	1
107987028	0	0	0	0
79886	420	578	409	420
9373	943	1130	955	825
80173	282	342	257	293
101929602	0	0	0	3
64922	2	4	4	6
7010	3	2	3	1
158035	0	0	0	0
54586	0	0	0	0
79817	42	71	49	34
105376001	0	0	1	0
56832	0	0	0	0
112268043	4	5	4	7
107987057	4	5	6	7
203228	244	303	155	162
105376002	0	0	0	0
158038	93	89	69	67
105376004	1	0	0	0
105376003	1	0	5	1
100126310	0	0	0	0
100126316	0	0	0	0
105376005	0	0	0	0
401497	0	0	0	0
107987029	0	0	0	0
105376009	0	0	0	0
101929620	0	0	0	0
105376010	0	0	0	0
105376013	0	0	0	0
105376011	0	0	0	0
107987059	0	0	0	0
48	1786	2302	1774	1584
23586	936	1048	1044	920
10210	873	1007	777	684
100129250	46	62	70	48
4712	736	1133	809	623
105376015	0	0	0	0
138474	1	0	1	2
105376017	0	0	0	0
105376016	0	0	0	0
401498	0	0	0	0
107987060	0	0	1	0
54840	583	810	616	520
3301	7226	9671	7075	6484
55234	1222	1558	1183	1080
113219452	0	0	0	0
2683	2921	3975	3052	2747
101929639	149	169	138	151
27290	0	0	0	0
573	708	1169	759	601
51510	1384	1775	1391	1216
4799	1324	1617	1267	1210
105376018	9	13	13	11
364	3	4	3	5
105376020	0	0	0	0
360	21	23	33	14
65083	1792	2314	1903	1667
102465512	1	1	1	2
107987061	1	2	5	3
441394	52	39	41	46
441459	167	204	146	175
6962	0	6	0	0
304	607	961	731	613
6959	0	0	0	0
246283	0	0	0	0
28552	0	0	0	0
6961	0	0	0	0
6960	0	0	0	0
11191	16	16	17	11
101243555	0	0	0	0
246286	0	0	0	0
246285	0	0	0	0
101929688	0	0	0	0
5646	5	2	1	6
6958	0	1	0	0
54926	2077	2646	2097	1922
55833	2163	2828	2068	1991
101340252	6	8	7	2
100113379	7	1	2	3
25853	901	1161	985	835
51271	802	1056	806	624
114224	1	0	0	1
347240	751	850	763	688
318	144	241	215	120
57462	137	179	161	126
84688	4	2	1	2
203259	448	567	456	391
27019	2	0	0	0
375704	30	44	35	18
1271	1	2	1	1
415056	0	0	0	0
105376023	0	0	0	0
138716	109	224	169	141
11258	595	938	746	583
138715	2	2	2	2
10280	2599	3774	2854	2314
2592	232	293	259	208
3590	138	217	161	167
10850	4	2	3	1
730098	56	53	63	58
107987063	49	64	59	71
6363	0	0	0	0
6366	0	0	0	0
259308	1	1	1	0
23349	2	0	0	0
389715	0	0	0	0
100129969	0	0	0	0
101926900	1	0	0	0
25822	382	668	460	367
105376025	0	2	0	0
138724	1	3	0	2
7415	7301	9768	7373	6949
2189	1042	1389	1159	903
84720	987	1172	881	918
30968	2081	3179	2524	1919
80256	744	1027	745	668
10497	847	1008	726	734
158381	2	0	2	3
9853	2035	2687	1856	1782
105376026	4	5	9	4
730112	5	11	7	3
7016	405	580	432	365
100616214	0	3	0	0
971	5	6	1	2
101926948	3	2	0	0
27240	0	1	0	0
6023	22	116	49	42
203260	162	259	224	142
84904	331	503	404	330
768	1	0	0	0
7169	728	965	870	748
7094	18452	21176	18041	16946
102465513	309	315	308	281
10488	875	1247	1086	822
102466201	0	0	2	1
57704	938	1300	1017	837
9827	2266	2856	2188	2118
692094	221	231	178	191
4882	1156	1617	1301	1129
26206	97	89	86	67
84681	373	548	506	350
392307	0	3	1	0
51754	227	279	251	194
392309	0	0	0	0
646962	116	207	202	107
158376	11	14	12	12
56656	0	0	0	0
8434	585	762	673	554
152007	142	198	140	135
881	0	1	0	0
1211	3964	5466	3800	2922
10020	710	1056	816	729
102724322	22	8	19	9
152006	521	676	566	501
9833	1957	2486	2069	1843
105376030	0	0	0	0
100616289	0	0	0	0
5079	0	0	0	0
100616278	0	0	0	0
100616456	0	0	0	0
105376032	0	0	0	0
105376031	0	0	0	0
100506710	1187	1537	1206	1209
105376034	8	3	3	5
84186	420	502	353	380
105376033	8	6	4	6
105376035	1	2	0	0
105376036	0	0	0	0
9380	1236	1937	1437	1203
9925	338	494	388	347
64425	888	1225	992	894
26267	331	443	282	262
401505	1405	1980	1456	1202
22844	0	0	1	0
158234	239	234	205	200
51010	564	786	487	489
105376037	11	13	10	11
79269	709	875	703	677
92014	183	214	192	163
6461	1085	1532	1091	1034
105376039	7	15	4	2
107987064	0	0	0	1
107987065	0	0	0	0
105376040	0	0	0	0
219	767	1041	729	733
347252	283	414	324	292
105376041	2	1	0	0
105376042	0	0	0	0
100289137	290	360	245	260
253650	324	322	286	284
158228	169	234	179	135
105376043	0	0	0	0
105376044	0	0	0	0
101927042	0	0	0	0
79937	1052	1225	1081	958
105376045	0	0	0	0
647060	0	0	0	0
401507	0	0	0	0
401509	28	42	34	28
105376046	1	1	2	1
389741	106	133	102	103
654466	38	32	31	21
554249	17	23	18	21
105376050	5	9	12	9
107986992	0	0	0	0
107986991	126	171	112	88
112268033	0	0	0	0
112268034	0	0	0	0
102724431	0	0	0	0
105369249	0	0	0	0
441430	10	13	9	7
100133036	20	28	34	42
100132541	1	0	2	1
107986995	0	0	0	0
101929959	108	126	106	96
102724580	12	17	14	12
107984006	183	182	166	190
107986993	1	5	3	2
100132004	0	0	0	0
100302167	0	0	2	0
107986997	94	107	58	80
100132352	290	310	304	330
595135	253	287	315	337
105376058	1	1	2	1
440896	3	2	0	1
653404	1	1	0	1
644019	302	391	305	258
107986998	3	2	3	3
100616184	2	1	1	1
107984035	80	100	97	68
112268035	79	94	56	77
105376065	3	3	2	4
101928906	10	15	13	11
100289124	15	18	14	13
105376064	0	1	0	0
107987000	8	5	5	3
105376063	2	2	4	4
728577	747	749	764	692
389730	0	0	3	0
100996582	0	0	0	0
112268036	0	0	0	0
103908605	26	26	19	21
101927827	1	0	1	1
105500239	0	0	0	0
102724818	0	0	0	0
112268044	1	0	1	0
105376067	0	3	0	1
102724904	0	0	0	1
105379434	0	0	0	0
727905	1	0	0	0
107987066	0	0	0	0
653123	0	0	0	0
107984126	5	8	8	5
105379249	0	0	0	0
26165	1	0	0	0
401508	0	0	0	0
105379435	0	0	0	0
100289279	339	412	388	307
105379437	0	1	1	0
100132948	54	56	53	57
107987001	66	90	64	87
105379807	9	14	5	7
102723678	5	8	4	8
105379438	0	1	0	0
107987007	3	2	5	6
107987010	0	0	0	0
101930026	2	1	3	6
107987008	1	0	0	0
105379439	0	0	0	0
105379263	3	5	5	5
102724238	29	36	26	34
387628	13	14	12	12
643648	0	0	0	1
103908604	3	14	10	10
103352539	67	78	58	61
100132249	49	58	60	41
442421	11	8	17	7
403323	8	12	4	6
728673	55	55	29	27
107987006	1	1	1	3
107987004	15	14	14	14
107987003	16	18	12	13
286297	3	3	3	5
105379814	3	2	4	2
375719	34	26	34	28
100996643	18	19	23	23
105379442	4	5	7	5
107987009	2	1	2	1
105379255	0	0	0	0
203274	37	55	29	29
100616194	5	3	4	4
642236	30	38	10	16
644316	0	0	0	0
110006327	25	24	19	16
728747	6	9	7	8
105379257	0	0	0	0
101929583	1	2	2	2
107987067	23	22	7	13
107987068	1	1	0	1
100132154	127	145	105	92
102724507	6	7	4	4
105379443	5	4	4	5
112268045	3	5	3	2
653427	1	3	1	3
105379444	15	21	12	13
107987069	3	2	0	1
105379445	0	0	0	0
105379446	0	0	0	0
105379447	0	0	0	0
105379251	34	44	31	19
220869	506	630	486	468
105379250	9	7	8	2
349334	1	0	6	2
101928381	1	2	1	1
107987071	16	17	14	18
101928195	2	2	2	1
441432	6	5	2	4
112267859	15	11	11	13
105379252	18	28	30	39
441425	9	15	11	6
642929	0	0	0	0
107987072	85	132	81	57
107987073	2	1	2	1
105379448	0	1	1	1
26149	95	99	88	79
728495	0	0	0	0
727830	0	0	0	0
105379450	0	0	0	0
643827	740	879	688	662
101927602	0	0	0	0
105379451	0	0	0	0
105379452	0	0	0	0
107987074	0	0	3	1
105379453	0	0	0	0
107987075	4	6	5	8
102723709	1	2	3	2
100131997	87	123	83	87
100133121	96	108	106	107
107987076	2	1	4	5
101928608	0	0	0	0
84210	6	9	6	4
445571	296	407	326	270
286380	3	2	0	2
107987077	0	0	0	0
101929800	0	0	0	0
102723624	0	0	1	0
572558	0	0	0	0
5239	12	7	4	8
105376070	3	7	4	11
169693	0	0	0	0
105376072	0	0	0	0
101927015	0	0	0	0
105376071	0	0	0	0
8395	3	2	0	3
116224	290	360	278	234
101927069	0	0	0	0
5568	0	0	0	0
2395	191	309	220	174
9414	2456	3076	2423	2170
100885775	0	0	0	0
9413	85	89	54	52
105376074	6	5	3	1
320	345	415	292	281
375743	2311	2612	2014	2083
105376076	4	1	0	0
494558	0	0	0	0
138255	0	2	1	2
256691	200	272	184	165
100507244	7	4	4	4
100507299	15	14	21	14
23137	1550	1841	1608	1524
687	985	1221	997	830
101927086	63	77	68	60
105376079	0	0	0	0
80036	12	6	7	8
107984011	58	95	72	60
105376078	0	0	0	0
406987	0	0	0	0
107987078	1	0	0	0
107987079	0	0	0	1
23670	5733	7098	5329	5260
51104	255	308	260	214
138241	115	209	137	104
101927108	0	0	0	0
138240	0	0	0	0
9615	0	3	1	2
100507540	0	1	1	0
7763	3519	4321	3365	3097
105376080	0	4	0	0
117531	1	0	0	1
101927234	0	0	0	0
101927191	2	0	0	0
101927258	0	0	0	0
216	3	3	2	6
105376081	0	1	0	2
301	4052	5486	4942	4602
105376082	0	0	0	0
101927281	0	0	0	0
105376084	0	0	0	0
105376083	0	0	0	0
102723850	0	0	0	0
105376085	0	0	0	0
105376086	0	0	0	0
101927329	0	0	0	0
105376087	0	0	0	0
101927358	0	0	0	0
103752585	0	2	0	2
6096	45	38	40	44
105376088	1	1	1	1
140803	7	2	0	1
55071	588	895	623	568
101927380	18	31	18	20
138199	401	529	365	373
54981	191	224	210	203
26578	359	465	378	358
105376090	3	1	9	2
107987080	1	0	0	0
105376091	0	0	0	0
5125	6	2	3	3
55312	493	641	530	429
653162	31	59	39	33
2650	172	192	222	201
105376093	1	1	0	0
105376095	18	19	27	34
158471	672	754	726	734
50652	0	3	4	3
442425	0	0	0	0
105376096	0	0	0	0
100286938	19	17	13	20
23230	2079	2185	1794	1861
9630	1	2	0	0
101927422	0	0	0	0
2776	1317	1531	1199	1092
107987081	2	8	3	9
107987031	0	0	0	0
84131	1062	1239	1052	876
29968	3289	4591	3642	2861
107987083	1	0	0	0
105376097	0	0	1	0
101927450	0	0	0	0
102723932	0	0	0	0
7091	1053	1328	1208	1120
101927477	0	0	0	0
105376101	0	0	0	0
105376100	0	0	0	0
105376099	0	0	0	0
105376103	0	0	0	0
107987084	0	0	0	0
105376105	0	1	0	2
107987085	0	1	0	0
7088	1509	2088	1520	1183
105376106	33	48	31	27
101927502	2	4	1	0
105376108	0	0	0	0
347127	0	0	0	0
389761	0	0	0	0
389762	0	0	0	0
105376107	0	2	1	0
389763	0	0	0	0
112268046	0	0	0	0
107987086	0	0	0	0
107987087	0	0	0	0
105376110	0	0	0	0
158158	5	7	7	3
112268037	0	0	0	0
102723989	13	7	6	3
257019	254	254	180	178
414328	41	57	55	58
29979	4034	5159	3884	3668
105376114	385	472	383	380
80318	73	82	54	55
101927552	20	19	21	19
55582	110	138	128	103
105376335	4	8	7	5
84267	591	881	705	599
3190	12581	16999	12992	11738
407043	8	7	10	11
80010	794	955	801	752
101927575	0	0	0	0
64078	17	25	13	18
105376116	0	1	0	1
102724036	0	1	0	0
4915	14	22	18	15
105376118	0	0	0	0
107987088	0	0	0	0
105376119	0	0	0	0
105376121	0	0	0	0
101927603	1	3	11	4
23287	855	950	848	762
102724057	8	15	9	16
389765	28	45	33	21
60560	912	1062	846	802
51280	2189	2771	2136	1773
101927623	0	0	0	0
389766	2	2	6	1
81689	574	744	590	515
79670	954	1018	855	782
102724080	0	0	0	0
105376123	0	0	0	0
105376124	0	0	0	0
2619	167	346	291	149
100506834	2	1	4	9
440173	0	0	0	0
494127	0	0	0	0
401535	0	1	1	0
105376126	0	0	0	0
107987090	0	0	0	0
105376127	0	0	0	0
1612	576	672	563	524
100506897	0	0	0	0
